订单ID,用户ID,商品名称,包装规格,单价(元),数量(个),订单金额(元),下单时间,消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段
5319307,485492,麻婆豆腐,200g,42.43,10,424.3,2024/5/7 12:42,新一线,余额,平台券,6,418.3,6950,39,0,45-54
2671572,908432,宫保鸡丁,400g,47.93,6,287.58,2024/11/16 23:51,新一线,支付宝,平台券,11,276.58,1844,41,1,45-54
2916884,961053,蒜蓉西兰花,800g,13.65,4,54.6,2024/2/9 15:39,三线,云闪付,无,0,54.6,8589,49,1,45-54
4074914,525135,凉拌黄瓜,600g,48.43,7,339.01,2024/8/30 4:03,一线,余额,无,0,339.01,6796,44,1,25-34
9402760,959009,宫保鸡丁,1000g,20.31,6,121.86,2024/5/26 0:53,新一线,云闪付,无,0,121.86,4804,49,1,18-24
2650451,837764,回锅肉,500g,49.82,7,348.74,2024/2/25 10:48,三线,银行卡,秒杀,15,333.74,1123,36,0,25-34
1766846,460888,蒜蓉西兰花,200g,31.53,8,252.24,2024/1/23 7:29,新一线,支付宝,无,0,252.24,2574,38,1,55+
6159456,756331,回锅肉,200g,49.1,5,245.5,2024/12/19 17:35,新一线,支付宝,平台券,9,236.5,9995,43,1,25-34
5222715,675834,蒜蓉西兰花,600g,44.13,7,308.91,2024/2/26 2:15,三线,微信,会员折扣,32,276.91,22,40,1,18-24
6674627,859273,螺蛳粉,400g,29.93,10,299.3,2024/6/19 21:31,新一线,银行卡,秒杀,6,293.3,5508,32,0,45-54
1766846,460888,蒜蓉西兰花,200g,19.09,9,171.81,2024/1/23 7:29,一线,支付宝,店铺券,1,170.81,2574,38,0,45-54
7585930,261987,番茄炒蛋,300g,30.61,0,0,2024/12/7 1:24,三线,余额,无,0,0,3339,32,0,18-24
7236881,914483,凉拌黄瓜,300g,23.88,5,119.4,2024/1/4 17:53,新一线,微信,会员折扣,9,110.4,1823,46,1,18-24
5806555,515155,麻婆豆腐,600g,30.18,10,301.8,2024/3/6 7:13,新一线,支付宝,店铺券,6,295.8,4929,44,1,45-54
7386530,589832,番茄炒蛋,1000g,27.82,0,0,2024/5/7 12:07,新一线,云闪付,无,0,0,8275,37,1,35-44
7585930,261987,番茄炒蛋,300g,13.7,3,41.1,2024/12/7 1:24,一线,余额,会员折扣,1,40.1,3339,32,0,35-44
9529920,383543,麻婆豆腐,300g,45.82,9,412.38,2024/2/27 19:55,二线,银行卡,满减,14,398.38,50,50,1,25-34
7253549,995055,鱼香肉丝,800g,39.46,9,355.14,2024/10/1 0:38,二线,银行卡,秒杀,21,334.14,6706,41,1,18-24
8786605,947285,番茄炒蛋,500g,25.45,10,254.5,2024/8/8 8:54,新一线,支付宝,无,0,254.5,7631,39,0,55+
7253549,995055,鱼香肉丝,800g,29.64,5,148.2,2024/10/1 0:38,新一线,银行卡,会员折扣,9,139.2,6706,41,0,25-34
1766846,460888,蒜蓉西兰花,200g,49,1,49,2024/1/23 7:29,新一线,支付宝,无,0,49,2574,38,0,35-44
9402760,959009,宫保鸡丁,1000g,49.33,5,246.65,2024/5/26 0:53,三线,云闪付,会员折扣,12,234.65,4804,49,1,25-34
2238894,300200,蒜蓉西兰花,600g,38.16,0,0,2024/6/29 8:55,新一线,支付宝,满减,0,0,5235,43,1,18-24
2238894,300200,蒜蓉西兰花,600g,18.7,7,130.9,2024/6/29 8:55,三线,支付宝,平台券,4,126.9,5235,43,1,35-44
9281161,703517,蒜蓉西兰花,500g,23.35,5,116.75,2024/2/10 0:15,新一线,银行卡,会员折扣,8,108.75,5686,31,0,18-24
9281161,703517,蒜蓉西兰花,500g,22.91,3,68.73,2024/2/10 0:15,新一线,银行卡,会员折扣,3,65.73,5686,31,1,25-34
6242634,535130,清蒸鲈鱼,800g,47.11,1,47.11,2024/3/29 11:46,新一线,余额,满减,22,25.11,2871,44,1,18-24
5976826,834031,回锅肉,300g,44.71,4,178.84,2024/7/2 14:02,新一线,支付宝,平台券,64,114.84,80,23,0,25-34
5171699,559853,回锅肉,800g,14.17,3,42.51,2024/1/19 0:51,一线,微信,店铺券,3,39.51,4872,49,1,18-24
5979571,994730,番茄炒蛋,800g,15.82,9,142.38,2024/1/23 10:35,三线,银行卡,满减,2,140.38,3432,32,0,35-44
5979571,994730,番茄炒蛋,800g,45.09,1,45.09,2024/1/23 10:35,一线,银行卡,无,0,45.09,3432,32,1,55+
4584910,891942,清蒸鲈鱼,1000g,35.98,6,215.88,2024/9/1 7:55,新一线,云闪付,店铺券,2,213.88,2243,42,1,18-24
3112644,850220,螺蛳粉,1000g,13.01,0,0,2024/5/24 3:30,三线,银行卡,会员折扣,0,0,57,37,0,18-24
5171699,559853,回锅肉,800g,20.3,4,81.2,2024/1/19 0:51,二线,微信,秒杀,0,81.2,4872,49,1,35-44
5979571,994730,番茄炒蛋,800g,25.4,9,228.6,2024/1/23 10:35,一线,银行卡,会员折扣,3,225.6,3432,32,0,18-24
8979916,535880,糖醋里脊,500g,39.44,4,157.76,2024/12/20 15:07,一线,云闪付,无,0,157.76,16,10,0,18-24
1583471,132571,清蒸鲈鱼,800g,49.91,9,449.19,2024/7/15 12:57,三线,银行卡,店铺券,7,442.19,7674,41,1,25-34
6499988,427811,蒜蓉西兰花,200g,10.99,9,98.91,2024/12/23 14:23,新一线,支付宝,满减,1,97.91,5798,32,0,18-24
6499988,427811,蒜蓉西兰花,200g,39.01,7,273.07,2024/12/23 14:23,新一线,支付宝,满减,3,270.07,5798,32,1,25-34
5341644,406950,凉拌黄瓜,400g,48.98,10,489.8,2024/4/29 5:04,新一线,余额,会员折扣,9,480.8,7395,49,1,45-54
6499988,427811,蒜蓉西兰花,200g,35.89,10,358.9,2024/12/23 14:23,新一线,支付宝,会员折扣,1,357.9,5798,32,1,25-34
6499988,427811,蒜蓉西兰花,200g,15.13,0,0,2024/12/23 14:23,一线,支付宝,会员折扣,0,0,5798,32,1,25-34
3112644,850220,螺蛳粉,1000g,36.01,5,180.05,2024/5/24 3:30,新一线,银行卡,会员折扣,17,163.05,57,37,0,18-24
6499988,427811,蒜蓉西兰花,200g,27.08,7,189.56,2024/12/23 14:23,新一线,支付宝,满减,1,188.56,5798,32,1,25-34
6499988,427811,蒜蓉西兰花,200g,28.76,0,0,2024/12/23 14:23,一线,支付宝,秒杀,0,0,5798,32,1,18-24
5979571,994730,番茄炒蛋,800g,47.14,7,329.98,2024/1/23 10:35,三线,银行卡,满减,2,327.98,3432,32,0,25-34
5979571,994730,番茄炒蛋,800g,35.64,8,285.12,2024/1/23 10:35,新一线,银行卡,会员折扣,0,285.12,3432,32,1,45-54
6499988,427811,蒜蓉西兰花,200g,31.01,9,279.09,2024/12/23 14:23,三线,支付宝,店铺券,4,275.09,5798,32,1,18-24
5171699,559853,回锅肉,800g,48.9,5,244.5,2024/1/19 0:51,二线,微信,满减,6,238.5,4872,49,1,25-34
4584910,891942,清蒸鲈鱼,1000g,24.21,3,72.63,2024/9/1 7:55,二线,云闪付,会员折扣,1,71.63,2243,42,1,18-24
2570994,194468,回锅肉,600g,27.96,8,223.68,2024/8/26 4:15,一线,银行卡,无,0,223.68,7707,34,1,45-54
6516593,219996,糖醋里脊,300g,19.79,6,118.74,2024/12/30 3:33,二线,支付宝,无,0,118.74,9880,40,1,25-34
2570994,194468,回锅肉,600g,32.02,7,224.14,2024/8/26 4:15,二线,银行卡,会员折扣,6,218.14,7707,34,1,25-34
6757197,291230,蒜蓉西兰花,500g,42.78,3,128.34,2024/5/22 17:44,新一线,银行卡,满减,11,117.34,4191,44,1,45-54
1770853,298277,螺蛳粉,600g,15.19,4,60.76,2024/1/31 16:42,一线,支付宝,无,0,60.76,5987,33,1,35-44
1770853,298277,螺蛳粉,600g,48.51,6,291.06,2024/1/31 16:42,三线,支付宝,无,0,291.06,5987,33,0,18-24
1770853,298277,螺蛳粉,600g,41.26,5,206.3,2024/1/31 16:42,一线,支付宝,无,0,206.3,5987,33,1,25-34
1770853,298277,螺蛳粉,600g,21.45,7,150.15,2024/1/31 16:42,新一线,支付宝,无,0,150.15,5987,33,1,45-54
1292464,759989,回锅肉,400g,48.32,0,0,2024/9/19 22:41,新一线,支付宝,店铺券,0,0,3837,37,0,18-24
1770853,298277,螺蛳粉,600g,30.02,8,240.16,2024/1/31 16:42,新一线,支付宝,无,0,240.16,5987,33,0,18-24
6021777,589561,糖醋里脊,400g,35.84,5,179.2,2024/4/11 22:34,新一线,余额,会员折扣,13,166.2,1133,34,0,35-44
7232988,104950,蒜蓉西兰花,200g,19.32,1,19.32,2024/3/2 0:23,新一线,银行卡,会员折扣,3,16.32,66,30,0,18-24
1401936,655892,清蒸鲈鱼,300g,40.19,7,281.33,2024/12/17 21:52,一线,微信,无,0,281.33,38,42,1,25-34
5561961,683275,凉拌黄瓜,400g,24.18,5,120.9,2024/4/3 17:48,二线,云闪付,会员折扣,4,116.9,12,42,1,18-24
7232988,104950,蒜蓉西兰花,200g,32.58,7,228.06,2024/3/2 0:23,三线,银行卡,店铺券,13,215.06,66,30,0,18-24
9767748,609512,麻婆豆腐,800g,20.63,9,185.67,2024/3/22 12:13,新一线,云闪付,秒杀,5,180.67,6120,41,1,35-44
1292464,759989,回锅肉,400g,46.28,0,0,2024/9/19 22:41,一线,支付宝,会员折扣,0,0,3837,37,0,18-24
1770853,298277,螺蛳粉,600g,28.12,0,0,2024/1/31 16:42,新一线,支付宝,秒杀,0,0,5987,33,0,18-24
1770853,298277,螺蛳粉,600g,47.83,0,0,2024/1/31 16:42,二线,支付宝,店铺券,0,0,5987,33,1,18-24
1770853,298277,螺蛳粉,600g,37.07,1,37.07,2024/1/31 16:42,三线,支付宝,店铺券,0,37.07,5987,33,1,25-34
1401936,655892,清蒸鲈鱼,300g,13.72,2,27.44,2024/12/17 21:52,二线,微信,会员折扣,7,20.44,38,42,1,25-34
1770853,298277,螺蛳粉,600g,17.89,8,143.12,2024/1/31 16:42,二线,支付宝,店铺券,3,140.12,5987,33,1,45-54
1292464,759989,回锅肉,400g,16.67,3,50.01,2024/9/19 22:41,一线,支付宝,无,0,50.01,3837,37,0,18-24
5979571,994730,番茄炒蛋,800g,42.86,5,214.3,2024/1/23 10:35,新一线,银行卡,无,0,214.3,3432,32,0,25-34
7232988,104950,蒜蓉西兰花,200g,45.64,10,456.4,2024/3/2 0:23,新一线,银行卡,会员折扣,18,438.4,66,30,0,45-54
1401936,655892,清蒸鲈鱼,300g,49.42,9,444.78,2024/12/17 21:52,二线,微信,满减,7,437.78,38,42,1,35-44
1401936,655892,清蒸鲈鱼,300g,37.47,6,224.82,2024/12/17 21:52,二线,微信,无,0,224.82,38,42,1,45-54
5171699,559853,回锅肉,800g,20.11,2,40.22,2024/1/19 0:51,新一线,微信,无,0,40.22,4872,49,1,45-54
1770853,298277,螺蛳粉,600g,26.21,10,262.1,2024/1/31 16:42,一线,支付宝,秒杀,7,255.1,5987,33,1,18-24
2570994,194468,回锅肉,600g,46.38,9,417.42,2024/8/26 4:15,二线,银行卡,无,0,417.42,7707,34,1,45-54
1437968,436531,番茄炒蛋,1000g,30.12,8,240.96,2024/3/1 9:21,新一线,支付宝,满减,1,239.96,9781,34,1,25-34
6112883,527795,回锅肉,300g,20.87,0,0,2024/1/9 14:00,新一线,余额,店铺券,0,0,1576,41,1,25-34
3681555,868106,回锅肉,400g,49.26,8,394.08,2024/6/23 20:09,一线,微信,无,0,394.08,86,36,0,45-54
9582122,210407,蒜蓉西兰花,1000g,26.65,6,159.9,2024/1/21 11:18,新一线,支付宝,满减,4,155.9,4718,37,1,25-34
6452363,647495,回锅肉,200g,12.8,8,102.4,2024/8/17 4:03,新一线,余额,平台券,8,94.4,20,48,0,45-54
2913865,987564,番茄炒蛋,1000g,47.15,3,141.45,2024/12/12 17:53,新一线,银行卡,店铺券,2,139.45,6451,14,0,45-54
5902951,913212,回锅肉,500g,29.87,2,59.74,2024/7/14 3:19,三线,银行卡,会员折扣,3,56.74,3725,41,1,25-34
3954241,935721,番茄炒蛋,200g,27.84,2,55.68,2024/8/16 18:14,三线,支付宝,会员折扣,5,50.68,2371,41,1,18-24
6452363,647495,回锅肉,200g,49.85,5,249.25,2024/8/17 4:03,新一线,余额,店铺券,58,191.25,20,48,0,45-54
7311081,825172,清蒸鲈鱼,400g,39.44,1,39.44,2024/6/10 5:33,新一线,银行卡,秒杀,18,21.44,9342,49,1,18-24
6242634,535130,清蒸鲈鱼,800g,30.24,10,302.4,2024/3/29 11:46,新一线,余额,无,0,302.4,2871,44,1,18-24
8640488,913459,番茄炒蛋,600g,26.27,1,26.27,2024/12/26 5:42,二线,银行卡,店铺券,11,15.27,99,42,1,25-34
1211532,919980,麻婆豆腐,500g,26.91,6,161.46,2024/7/22 6:55,二线,支付宝,满减,3,158.46,4515,24,1,25-34
6499988,427811,蒜蓉西兰花,200g,19.32,7,135.24,2024/12/23 14:23,一线,支付宝,会员折扣,4,131.24,5798,32,1,45-54
5738415,245149,糖醋里脊,300g,26.63,10,266.3,2024/8/4 15:52,新一线,银行卡,会员折扣,7,259.3,1277,37,1,18-24
1555770,591751,宫保鸡丁,600g,27.92,2,55.84,2024/10/12 20:31,新一线,云闪付,秒杀,0,55.84,7803,39,0,35-44
6990153,313816,清蒸鲈鱼,300g,38.75,10,387.5,2024/12/18 3:47,二线,支付宝,满减,2,385.5,33,44,1,55+
2514535,906996,螺蛳粉,200g,27.87,5,139.35,2024/1/5 23:10,三线,微信,满减,16,123.35,2643,40,1,45-54
7717045,272912,凉拌黄瓜,300g,41.12,2,82.24,2024/9/20 21:43,新一线,银行卡,满减,4,78.24,1759,17,0,18-24
4435685,765553,宫保鸡丁,500g,36.66,10,366.6,2024/6/8 15:53,三线,余额,满减,13,353.6,7083,20,1,35-44
1292464,759989,回锅肉,400g,21.42,6,128.52,2024/9/19 22:41,新一线,支付宝,店铺券,7,121.52,3837,37,0,25-34
7717045,272912,凉拌黄瓜,300g,14.38,5,71.9,2024/9/20 21:43,新一线,银行卡,平台券,8,63.9,1759,17,0,18-24
2570994,194468,回锅肉,600g,48.63,4,194.52,2024/8/26 4:15,一线,银行卡,满减,9,185.52,7707,34,1,35-44
7585930,261987,番茄炒蛋,300g,19.82,10,198.2,2024/12/7 1:24,三线,余额,会员折扣,0,198.2,3339,32,0,45-54
1770853,298277,螺蛳粉,600g,38.7,4,154.8,2024/1/31 16:42,三线,支付宝,会员折扣,14,140.8,5987,33,1,45-54
1401936,655892,清蒸鲈鱼,300g,13.15,5,65.75,2024/12/17 21:52,一线,微信,满减,1,64.75,38,42,1,18-24
5806555,515155,麻婆豆腐,600g,19.93,2,39.86,2024/3/6 7:13,二线,支付宝,满减,11,28.86,4929,44,1,45-54
8046287,458365,清蒸鲈鱼,300g,25.58,10,255.8,2024/1/4 18:11,二线,余额,平台券,12,243.8,82,11,0,45-54
2577822,710927,鱼香肉丝,600g,26.45,10,264.5,2024/7/27 16:06,三线,支付宝,会员折扣,23,241.5,2,37,0,35-44
9107025,183900,回锅肉,300g,10.79,10,107.9,2024/12/13 5:31,二线,微信,满减,8,99.9,52,43,0,45-54
8467907,546203,蒜蓉西兰花,200g,48.62,10,486.2,2024/12/14 23:18,三线,支付宝,满减,5,481.2,6487,42,1,25-34
1252882,359612,麻婆豆腐,400g,41.6,5,208,2024/1/21 19:55,一线,银行卡,平台券,3,205,8497,38,1,18-24
3681555,868106,回锅肉,400g,22.36,8,178.88,2024/6/23 20:09,二线,微信,会员折扣,27,151.88,86,36,0,18-24
5319307,485492,麻婆豆腐,200g,45.9,9,413.1,2024/5/7 12:42,新一线,余额,无,0,413.1,6950,39,0,18-24
7269703,784184,蒜蓉西兰花,300g,43.02,4,172.08,2024/6/3 7:44,新一线,云闪付,会员折扣,12,160.08,1412,33,1,45-54
8655936,230854,番茄炒蛋,1000g,11.99,9,107.91,2024/9/6 10:56,一线,支付宝,满减,2,105.91,9326,33,0,25-34
1799671,976181,回锅肉,1000g,15.72,5,78.6,2024/4/27 20:36,新一线,余额,会员折扣,2,76.6,5897,33,1,35-44
2916884,961053,蒜蓉西兰花,800g,31.68,3,95.04,2024/2/9 15:39,新一线,云闪付,会员折扣,7,88.04,8589,49,1,25-34
4951966,976063,糖醋里脊,500g,37.38,2,74.76,2024/3/5 4:27,新一线,余额,满减,0,74.76,6610,48,1,18-24
5095272,180524,清蒸鲈鱼,300g,30.13,7,210.91,2024/11/3 22:13,一线,余额,秒杀,7,203.91,4716,50,1,55+
3027642,883089,蒜蓉西兰花,300g,44.9,6,269.4,2024/9/24 19:23,新一线,余额,无,0,269.4,7976,37,0,45-54
8640488,913459,番茄炒蛋,600g,16.29,5,81.45,2024/12/26 5:42,新一线,银行卡,会员折扣,29,52.45,99,42,1,25-34
9964130,195833,糖醋里脊,200g,42.71,0,0,2024/11/3 14:45,一线,微信,满减,0,0,9347,30,1,18-24
8581360,603337,凉拌黄瓜,400g,26.72,0,0,2024/8/28 3:36,三线,银行卡,秒杀,0,0,2374,47,1,18-24
5171699,559853,回锅肉,800g,15.16,5,75.8,2024/1/19 0:51,一线,微信,会员折扣,2,73.8,4872,49,1,18-24
6499988,427811,蒜蓉西兰花,200g,14.05,10,140.5,2024/12/23 14:23,二线,支付宝,满减,2,138.5,5798,32,0,18-24
1240498,591828,糖醋里脊,300g,15.07,10,150.7,2024/10/30 9:40,新一线,银行卡,平台券,2,148.7,2973,34,1,45-54
3183625,776512,宫保鸡丁,500g,29.72,5,148.6,2024/2/14 7:53,三线,银行卡,无,0,148.6,3974,47,1,18-24
3955694,939227,蒜蓉西兰花,400g,29.61,1,29.61,2024/8/6 15:34,新一线,支付宝,会员折扣,12,17.61,7037,30,1,45-54
8655936,230854,番茄炒蛋,1000g,26.14,6,156.84,2024/9/6 10:56,二线,支付宝,满减,4,152.84,9326,33,1,18-24
6274184,720925,宫保鸡丁,200g,19.53,6,117.18,2024/1/22 0:38,一线,云闪付,无,0,117.18,4284,33,0,18-24
2577822,710927,鱼香肉丝,600g,19.55,4,78.2,2024/7/27 16:06,三线,支付宝,会员折扣,2,76.2,2,37,0,35-44
9281161,703517,蒜蓉西兰花,500g,11.41,2,22.82,2024/2/10 0:15,新一线,银行卡,会员折扣,1,21.82,5686,31,0,25-34
9658762,589393,番茄炒蛋,800g,19.74,6,118.44,2024/2/1 6:41,一线,银行卡,无,0,118.44,3845,33,1,25-34
7232988,104950,蒜蓉西兰花,200g,40.38,0,0,2024/3/2 0:23,一线,银行卡,平台券,0,0,66,30,0,18-24
6499988,427811,蒜蓉西兰花,200g,18.24,2,36.48,2024/12/23 14:23,三线,支付宝,会员折扣,3,33.48,5798,32,1,18-24
6106324,107407,鱼香肉丝,400g,18.2,1,18.2,2024/11/12 15:27,二线,云闪付,满减,3,15.2,3727,43,1,25-34
2899519,932902,清蒸鲈鱼,800g,44.1,5,220.5,2024/8/26 17:24,新一线,微信,无,0,220.5,85,33,0,45-54
1471166,567188,鱼香肉丝,300g,44.98,5,224.9,2024/3/25 11:23,新一线,银行卡,平台券,15,209.9,6739,10,0,18-24
1191584,287716,糖醋里脊,800g,46.24,6,277.44,2024/10/4 3:04,一线,支付宝,满减,0,277.44,1037,45,1,45-54
5407501,876354,鱼香肉丝,400g,20.6,10,206,2024/12/25 4:44,三线,银行卡,无,0,206,8945,49,1,25-34
1770853,298277,螺蛳粉,600g,12.08,10,120.8,2024/1/31 16:42,新一线,支付宝,会员折扣,4,116.8,5987,33,0,18-24
4713512,483592,宫保鸡丁,600g,10.16,6,60.96,2024/9/7 16:34,新一线,余额,会员折扣,3,57.96,56,25,1,25-34
9658762,589393,番茄炒蛋,800g,49.98,0,0,2024/2/1 6:41,二线,银行卡,秒杀,0,0,3845,33,1,55+
1799671,976181,回锅肉,1000g,22,6,132,2024/4/27 20:36,二线,余额,秒杀,2,130,5897,33,1,18-24
8762295,873722,蒜蓉西兰花,500g,16.05,10,160.5,2024/2/10 21:35,三线,支付宝,满减,3,157.5,6359,38,0,18-24
9859178,652133,回锅肉,600g,21.39,1,21.39,2024/6/6 6:50,二线,银行卡,满减,4,17.39,4399,35,0,18-24
5407501,876354,鱼香肉丝,400g,31.59,7,221.13,2024/12/25 4:44,新一线,银行卡,秒杀,11,210.13,8945,49,1,18-24
2577822,710927,鱼香肉丝,600g,13.1,2,26.2,2024/7/27 16:06,一线,支付宝,会员折扣,1,25.2,2,37,0,18-24
8655936,230854,番茄炒蛋,1000g,28.65,10,286.5,2024/9/6 10:56,一线,支付宝,店铺券,5,281.5,9326,33,0,35-44
9964130,195833,糖醋里脊,200g,33.19,4,132.76,2024/11/3 14:45,三线,微信,无,0,132.76,9347,30,1,45-54
9658762,589393,番茄炒蛋,800g,39.73,8,317.84,2024/2/1 6:41,一线,银行卡,秒杀,2,315.84,3845,33,1,25-34
8177650,852705,糖醋里脊,200g,38.93,9,350.37,2024/9/23 18:45,一线,云闪付,满减,2,348.37,8867,44,1,45-54
7717045,272912,凉拌黄瓜,300g,19.96,8,159.68,2024/9/20 21:43,一线,银行卡,会员折扣,7,152.68,1759,17,1,35-44
9964130,195833,糖醋里脊,200g,24.89,5,124.45,2024/11/3 14:45,新一线,微信,无,0,124.45,9347,30,1,18-24
9154700,406204,糖醋里脊,400g,12.11,4,48.44,2024/9/14 18:45,三线,云闪付,无,0,48.44,7081,38,0,55+
2653530,322191,凉拌黄瓜,600g,12.18,0,0,2024/9/13 21:22,新一线,银行卡,无,0,0,5554,35,0,25-34
8581360,603337,凉拌黄瓜,400g,32.46,0,0,2024/8/28 3:36,二线,银行卡,会员折扣,0,0,2374,47,1,18-24
8021854,244184,番茄炒蛋,500g,16.83,3,50.49,2024/6/1 8:19,三线,支付宝,会员折扣,3,47.49,3880,34,1,18-24
2106436,833685,糖醋里脊,800g,22.75,2,45.5,2024/10/18 20:37,新一线,余额,平台券,1,44.5,9309,40,1,18-24
8641930,807883,回锅肉,800g,42.11,1,42.11,2024/4/5 4:32,三线,支付宝,满减,12,30.11,6096,36,1,18-24
3112644,850220,螺蛳粉,1000g,15.83,6,94.98,2024/5/24 3:30,三线,银行卡,无,0,94.98,57,37,0,25-34
9859178,652133,回锅肉,600g,37.68,8,301.44,2024/6/6 6:50,一线,银行卡,平台券,15,286.44,4399,35,1,35-44
6274184,720925,宫保鸡丁,200g,12.9,1,12.9,2024/1/22 0:38,三线,云闪付,会员折扣,4,8.9,4284,33,0,18-24
3017559,461996,螺蛳粉,1000g,26.1,6,156.6,2024/4/2 5:13,三线,支付宝,店铺券,12,144.6,2263,46,1,18-24
9658762,589393,番茄炒蛋,800g,13.62,8,108.96,2024/2/1 6:41,一线,银行卡,满减,3,105.96,3845,33,1,25-34
1437968,436531,番茄炒蛋,1000g,12.05,8,96.4,2024/3/1 9:21,新一线,支付宝,秒杀,1,95.4,9781,34,1,25-34
8986271,601970,蒜蓉西兰花,1000g,24.03,9,216.27,2024/9/22 22:53,新一线,银行卡,无,0,216.27,7087,36,1,18-24
9107025,183900,回锅肉,300g,40.91,8,327.28,2024/12/13 5:31,新一线,微信,会员折扣,16,311.28,52,43,0,18-24
1770853,298277,螺蛳粉,600g,16.14,1,16.14,2024/1/31 16:42,二线,支付宝,会员折扣,1,15.14,5987,33,1,25-34
7253549,995055,鱼香肉丝,800g,16.06,8,128.48,2024/10/1 0:38,三线,银行卡,会员折扣,8,120.48,6706,41,1,18-24
1766846,460888,蒜蓉西兰花,200g,38.29,7,268.03,2024/1/23 7:29,三线,支付宝,满减,8,260.03,2574,38,0,25-34
8581360,603337,凉拌黄瓜,400g,14.23,9,128.07,2024/8/28 3:36,三线,银行卡,平台券,0,128.07,2374,47,1,45-54
5979571,994730,番茄炒蛋,800g,35.13,3,105.39,2024/1/23 10:35,新一线,银行卡,平台券,13,92.39,3432,32,0,45-54
4074914,525135,凉拌黄瓜,600g,41.23,8,329.84,2024/8/30 4:03,新一线,余额,会员折扣,1,328.84,6796,44,0,25-34
1401936,655892,清蒸鲈鱼,300g,25.61,3,76.83,2024/12/17 21:52,一线,微信,满减,29,47.83,38,42,1,25-34
8581360,603337,凉拌黄瓜,400g,46.45,6,278.7,2024/8/28 3:36,新一线,银行卡,无,0,278.7,2374,47,1,25-34
8986271,601970,蒜蓉西兰花,1000g,32.16,4,128.64,2024/9/22 22:53,新一线,银行卡,会员折扣,5,123.64,7087,36,1,18-24
2238894,300200,蒜蓉西兰花,600g,46.79,7,327.53,2024/6/29 8:55,一线,支付宝,满减,9,318.53,5235,43,1,35-44
8986271,601970,蒜蓉西兰花,1000g,34.27,2,68.54,2024/9/22 22:53,二线,银行卡,平台券,3,65.54,7087,36,0,25-34
8979916,535880,糖醋里脊,500g,41.9,9,377.1,2024/12/20 15:07,二线,云闪付,满减,34,343.1,16,10,0,18-24
6159456,756331,回锅肉,200g,13.45,7,94.15,2024/12/19 17:35,三线,支付宝,满减,0,94.15,9995,43,1,18-24
4676494,792447,回锅肉,400g,23.5,7,164.5,2024/7/13 16:13,一线,银行卡,满减,0,164.5,6210,38,0,18-24
7717045,272912,凉拌黄瓜,300g,26.01,3,78.03,2024/9/20 21:43,三线,银行卡,会员折扣,1,77.03,1759,17,0,25-34
5095272,180524,清蒸鲈鱼,300g,36.54,5,182.7,2024/11/3 22:13,一线,余额,会员折扣,1,181.7,4716,50,1,18-24
9658762,589393,番茄炒蛋,800g,43.45,7,304.15,2024/2/1 6:41,新一线,银行卡,满减,0,304.15,3845,33,1,18-24
5979571,994730,番茄炒蛋,800g,18.62,6,111.72,2024/1/23 10:35,三线,银行卡,会员折扣,5,106.72,3432,32,1,25-34
7865420,942487,宫保鸡丁,400g,13.9,4,55.6,2024/6/14 9:47,一线,银行卡,平台券,3,52.6,8183,42,1,18-24
1191584,287716,糖醋里脊,800g,24,1,24,2024/10/4 3:04,一线,支付宝,满减,4,20,1037,45,1,18-24
3027642,883089,蒜蓉西兰花,300g,38.54,2,77.08,2024/9/24 19:23,三线,余额,会员折扣,7,70.08,7976,37,0,18-24
9582122,210407,蒜蓉西兰花,1000g,18.3,1,18.3,2024/1/21 11:18,新一线,支付宝,满减,2,16.3,4718,37,1,25-34
7418157,100235,回锅肉,400g,27.28,3,81.84,2024/10/25 10:55,新一线,支付宝,店铺券,3,78.84,5159,45,1,18-24
9529920,383543,麻婆豆腐,300g,27.71,2,55.42,2024/2/27 19:55,新一线,银行卡,无,0,55.42,50,50,1,18-24
9228642,726095,清蒸鲈鱼,300g,24.69,8,197.52,2024/1/2 6:43,一线,余额,秒杀,2,195.52,7388,40,1,45-54
8581360,603337,凉拌黄瓜,400g,30.97,7,216.79,2024/8/28 3:36,新一线,银行卡,无,0,216.79,2374,47,1,25-34
9402760,959009,宫保鸡丁,1000g,33.09,6,198.54,2024/5/26 0:53,三线,云闪付,满减,10,188.54,4804,49,1,25-34
