单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
10.52,1,新一线,银行卡,无,0,10.52,9900,39,1,45-54,肉食,500.0,是,是
29.57,4,二线,云闪付,平台券,8,110.28,74,40,1,45-54,肉食,300.0,否,是
47.47,3,一线,支付宝,满减,4,138.41,4897,47,1,25-34,蔬菜,300.0,否,是
11.51,10,二线,微信,会员折扣,7,108.1,4091,34,0,25-34,蔬菜,1000.0,否,否
44.18,2,三线,微信,会员折扣,19,69.36,8590,42,1,18-24,肉食,600.0,否,是
20.28,7,三线,余额,满减,3,138.96,9140,33,0,25-34,肉食,800.0,否,否
18.92,7,新一线,支付宝,无,0,132.44,8630,33,0,18-24,肉食,600.0,否,否
19.2,5,三线,支付宝,平台券,5,91.0,9832,45,1,45-54,主食面汤,300.0,是,否
24.18,2,一线,银行卡,满减,4,44.36,2304,31,1,35-44,豆制品,200.0,否,是
16.33,6,新一线,云闪付,店铺券,4,93.98,1484,17,0,25-34,肉食,400.0,否,否
37.67,2,新一线,余额,会员折扣,3,72.34,2679,45,1,25-34,豆制品,400.0,否,否
32.73,9,新一线,银行卡,满减,6,288.57,8383,38,1,25-34,肉食,400.0,否,是
22.66,5,二线,银行卡,满减,32,81.3,75,44,1,55+,肉食,300.0,否,否
23.83,3,三线,银行卡,会员折扣,1,70.49,2463,42,1,45-54,豆制品,400.0,否,否
11.28,3,二线,余额,平台券,2,31.84,9723,35,0,18-24,豆制品,1000.0,否,是
31.42,3,三线,支付宝,无,0,94.26,3778,35,1,25-34,肉食,400.0,否,是
25.48,1,新一线,云闪付,满减,1,24.48,1863,32,0,18-24,蔬菜,500.0,否,是
25.76,9,一线,微信,无,0,231.84,3228,49,1,45-54,肉食,300.0,是,是
22.66,4,新一线,银行卡,秒杀,7,83.64,7401,31,0,25-34,主食面汤,1000.0,是,是
33.08,6,新一线,支付宝,无,0,198.48,9258,44,0,18-24,肉食,800.0,是,是
11.77,1,新一线,支付宝,秒杀,2,9.77,5667,38,0,45-54,主食面汤,200.0,是,是
15.21,8,新一线,支付宝,无,0,121.68,90,31,1,35-44,蔬菜,600.0,是,否
19.79,4,新一线,支付宝,会员折扣,1,78.16,3330,32,0,25-34,肉食,400.0,否,否
44.13,0,三线,银行卡,会员折扣,0,0.0,4848,48,1,25-34,肉食,300.0,否,是
42.87,8,三线,银行卡,满减,13,329.96,3568,34,1,18-24,蔬菜,600.0,是,否
23.49,8,三线,银行卡,无,0,187.92,75,44,0,18-24,肉食,300.0,否,否
30.39,9,新一线,余额,平台券,8,265.51,9520,30,1,18-24,豆制品,400.0,否,否
24.54,8,一线,支付宝,满减,6,190.32,9832,45,1,45-54,主食面汤,300.0,是,否
16.56,10,一线,支付宝,店铺券,10,155.6,10,14,0,18-24,肉食,500.0,否,是
12.53,9,新一线,支付宝,会员折扣,9,103.77,90,31,0,18-24,蔬菜,600.0,是,否
11.24,5,新一线,余额,无,0,56.2,9077,40,1,25-34,肉食,400.0,否,否
21.0,4,一线,支付宝,无,0,84.0,8779,32,0,18-24,主食面汤,400.0,否,否
46.87,9,三线,微信,满减,5,416.83,3228,49,1,25-34,肉食,300.0,是,是
40.3,1,三线,银行卡,无,0,40.3,7664,37,1,45-54,肉食,600.0,否,否
39.27,2,一线,支付宝,会员折扣,7,71.54,3491,33,1,18-24,肉食,400.0,否,否
18.44,2,二线,余额,无,0,36.88,8692,41,0,25-34,肉食,800.0,是,否
20.93,9,一线,余额,会员折扣,5,183.37,6635,49,1,18-24,肉食,1000.0,否,否
24.55,2,新一线,云闪付,无,0,49.1,2541,41,1,18-24,肉食,800.0,否,否
20.29,9,二线,微信,满减,4,178.61,3228,49,1,45-54,肉食,300.0,是,是
11.59,7,新一线,银行卡,秒杀,1,80.13,7401,31,0,25-34,主食面汤,1000.0,是,是
27.93,5,一线,余额,无,0,139.65,6635,49,1,25-34,肉食,1000.0,否,否
35.47,10,三线,银行卡,会员折扣,6,348.7,4006,32,1,25-34,蔬菜,1000.0,是,是
28.93,0,三线,支付宝,店铺券,0,0.0,2997,40,0,18-24,肉食,300.0,否,是
29.91,6,新一线,银行卡,满减,9,170.46,3004,32,1,25-34,肉食,600.0,否,否
42.24,4,新一线,支付宝,满减,6,162.96,2202,46,0,18-24,肉食,600.0,否,是
24.14,10,新一线,余额,满减,5,236.4,9667,30,0,35-44,肉食,200.0,是,否
14.37,7,二线,支付宝,会员折扣,1,99.59,8931,38,0,18-24,肉食,300.0,是,否
20.86,8,新一线,银行卡,平台券,6,160.88,3036,47,1,45-54,豆制品,600.0,是,是
14.03,2,二线,微信,无,0,28.06,9216,44,1,45-54,主食面汤,400.0,是,否
38.3,6,新一线,云闪付,满减,7,222.8,2356,35,1,18-24,蔬菜,1000.0,否,是
25.91,8,新一线,银行卡,满减,24,183.28,65,43,1,25-34,肉食,1000.0,否,否
32.07,2,新一线,云闪付,会员折扣,9,55.14,2541,41,1,18-24,肉食,800.0,否,否
20.28,6,三线,支付宝,平台券,33,88.68,10,46,1,18-24,豆制品,300.0,否,是
23.33,4,新一线,银行卡,店铺券,3,90.32,4006,32,0,35-44,蔬菜,1000.0,是,是
29.44,1,三线,银行卡,会员折扣,12,17.44,7504,49,1,25-34,肉食,1000.0,否,是
12.08,1,一线,支付宝,满减,7,5.08,29,46,1,45-54,肉食,200.0,否,否
27.73,1,三线,银行卡,无,0,27.73,7664,37,1,18-24,肉食,600.0,否,否
49.04,9,三线,余额,店铺券,7,434.36,9667,30,0,25-34,肉食,200.0,是,否
17.64,8,二线,云闪付,店铺券,27,114.12,24,47,1,18-24,肉食,1000.0,否,是
49.53,6,新一线,银行卡,平台券,17,280.18,2483,45,1,18-24,肉食,1000.0,否,是
40.82,2,三线,支付宝,平台券,13,68.64,85,43,1,18-24,肉食,1000.0,是,是
22.21,2,三线,银行卡,平台券,0,44.42,8383,38,1,25-34,肉食,400.0,否,是
26.33,7,新一线,云闪付,会员折扣,10,174.31,24,47,1,25-34,肉食,1000.0,否,是
21.6,4,新一线,支付宝,平台券,19,67.4,10,14,0,45-54,肉食,500.0,否,是
15.08,8,二线,银行卡,平台券,6,114.64,3004,32,1,18-24,肉食,600.0,否,否
48.84,5,三线,云闪付,店铺券,4,240.2,5673,41,1,18-24,主食面汤,800.0,是,否
24.96,6,新一线,余额,会员折扣,3,146.76,5796,38,0,18-24,肉食,600.0,否,否
22.15,4,一线,支付宝,平台券,3,85.6,9175,21,1,45-54,肉食,500.0,否,是
46.84,2,二线,支付宝,秒杀,3,90.68,2617,37,1,18-24,主食面汤,500.0,否,是
22.84,10,一线,支付宝,满减,29,199.4,85,43,1,55+,肉食,1000.0,是,是
42.95,4,一线,银行卡,会员折扣,8,163.8,1936,34,1,45-54,肉食,400.0,否,否
47.72,10,一线,银行卡,无,0,477.2,14,31,1,45-54,蔬菜,300.0,否,否
17.25,8,一线,支付宝,店铺券,4,134.0,7503,49,1,45-54,肉食,300.0,否,否
38.48,1,三线,支付宝,秒杀,5,33.48,3330,32,1,35-44,肉食,400.0,否,否
48.51,5,一线,银行卡,无,0,242.55,4848,48,1,18-24,肉食,300.0,否,是
24.53,2,二线,支付宝,满减,4,45.06,5667,38,0,18-24,主食面汤,200.0,是,是
12.09,5,二线,余额,秒杀,7,53.45,8207,34,1,18-24,蔬菜,800.0,否,否
17.79,10,三线,银行卡,会员折扣,3,174.9,2925,23,0,18-24,主食面汤,800.0,否,是
29.46,2,新一线,支付宝,平台券,7,51.92,90,31,0,25-34,蔬菜,600.0,是,否
19.44,1,三线,支付宝,平台券,2,17.44,9096,39,1,25-34,肉食,300.0,否,是
39.22,5,新一线,银行卡,店铺券,9,187.1,2483,45,1,18-24,肉食,1000.0,否,是
11.61,2,新一线,银行卡,无,0,23.22,75,44,0,45-54,肉食,300.0,否,否
19.64,2,三线,云闪付,平台券,3,36.28,50,38,0,45-54,肉食,500.0,否,是
23.4,6,二线,银行卡,满减,7,133.4,14,31,1,45-54,蔬菜,300.0,否,否
21.58,10,二线,银行卡,平台券,23,192.8,16,46,1,25-34,肉食,600.0,是,是
20.2,7,一线,余额,满减,1,140.4,9695,40,1,25-34,肉食,200.0,否,是
15.08,9,二线,支付宝,无,0,135.72,5803,41,1,18-24,肉食,500.0,否,否
22.22,2,三线,支付宝,会员折扣,2,42.44,9935,33,1,18-24,肉食,200.0,否,是
39.34,2,三线,银行卡,满减,11,67.68,8236,46,1,18-24,蔬菜,300.0,是,否
38.11,1,新一线,微信,平台券,7,31.11,8590,42,1,18-24,肉食,600.0,否,是
38.41,9,一线,云闪付,无,0,345.69,2541,41,1,25-34,肉食,800.0,否,否
23.32,3,一线,支付宝,满减,14,55.96,12,15,0,45-54,主食面汤,600.0,否,是
36.78,5,三线,支付宝,店铺券,5,178.9,6558,19,0,25-34,主食面汤,200.0,否,否
34.91,8,新一线,支付宝,满减,10,269.28,1611,40,1,25-34,肉食,600.0,否,是
26.51,8,三线,银行卡,满减,13,199.08,6915,33,1,45-54,蔬菜,500.0,否,是
26.9,5,三线,银行卡,店铺券,11,123.5,40,40,1,18-24,肉食,600.0,否,是
25.92,0,三线,支付宝,店铺券,0,0.0,9175,21,1,18-24,肉食,500.0,否,是
33.51,3,二线,银行卡,店铺券,17,83.53,8096,47,1,18-24,肉食,200.0,否,否
27.65,6,新一线,银行卡,秒杀,1,164.9,3577,42,1,35-44,肉食,200.0,是,否
10.72,8,新一线,余额,无,0,85.76,67,47,1,18-24,肉食,400.0,否,否
30.42,8,二线,银行卡,无,0,243.36,16,46,1,18-24,肉食,600.0,是,是
43.66,1,一线,余额,平台券,12,31.66,5796,38,0,45-54,肉食,600.0,否,否
11.13,4,三线,支付宝,会员折扣,0,44.52,2137,34,1,18-24,蔬菜,1000.0,是,否
20.36,9,三线,微信,会员折扣,2,181.24,4091,34,0,25-34,蔬菜,1000.0,否,否
18.59,1,三线,云闪付,秒杀,3,15.59,2356,35,1,45-54,蔬菜,1000.0,否,是
11.61,0,三线,银行卡,秒杀,0,0.0,8236,46,1,18-24,蔬菜,300.0,是,否
20.83,2,三线,银行卡,秒杀,25,16.66,16,46,1,35-44,肉食,600.0,是,是
12.6,0,二线,余额,秒杀,0,0.0,9077,40,1,18-24,肉食,400.0,否,否
28.58,6,新一线,余额,会员折扣,8,163.48,5796,38,0,45-54,肉食,600.0,否,否
29.45,8,新一线,银行卡,无,0,235.6,7664,37,1,18-24,肉食,600.0,否,否
28.5,0,二线,云闪付,秒杀,0,0.0,5251,50,1,25-34,肉食,500.0,否,是
40.12,7,二线,支付宝,平台券,7,273.84,8779,32,0,25-34,主食面汤,400.0,否,否
35.86,8,二线,云闪付,秒杀,2,284.88,7006,36,0,18-24,肉食,300.0,否,是
11.97,9,三线,支付宝,店铺券,2,105.73,9935,33,0,45-54,肉食,200.0,否,是
44.1,9,新一线,银行卡,平台券,20,376.9,4254,32,0,35-44,肉食,800.0,否,是
17.89,4,新一线,支付宝,会员折扣,0,71.56,5406,35,0,18-24,肉食,300.0,否,是
15.3,9,新一线,支付宝,满减,4,133.7,9096,39,1,35-44,肉食,300.0,否,是
28.13,2,三线,支付宝,平台券,2,54.26,6895,47,1,45-54,肉食,400.0,否,是
27.48,5,新一线,支付宝,满减,8,129.4,1071,33,1,45-54,蔬菜,400.0,否,是
33.23,3,新一线,余额,店铺券,7,92.69,4,35,0,35-44,肉食,1000.0,否,是
16.83,3,一线,支付宝,满减,2,48.49,1399,43,1,45-54,蔬菜,500.0,否,是
36.52,5,一线,银行卡,店铺券,21,161.6,3779,37,1,45-54,肉食,400.0,否,是
34.24,9,新一线,微信,平台券,2,306.16,2454,45,1,18-24,蔬菜,600.0,否,否
47.26,3,三线,支付宝,会员折扣,11,130.78,9678,34,1,18-24,肉食,500.0,否,否
30.39,3,新一线,银行卡,满减,6,85.17,3228,38,0,18-24,肉食,600.0,是,是
28.09,8,二线,余额,满减,6,218.72,4838,34,0,35-44,豆制品,1000.0,否,否
15.34,2,三线,余额,会员折扣,8,22.68,9140,33,0,18-24,肉食,800.0,否,否
19.12,2,新一线,支付宝,会员折扣,11,27.24,10,14,0,55+,肉食,500.0,否,是
22.37,0,新一线,支付宝,秒杀,0,0.0,29,46,1,35-44,肉食,200.0,否,否
14.68,6,二线,支付宝,满减,2,86.08,4188,44,0,18-24,蔬菜,200.0,否,否
22.35,6,一线,支付宝,店铺券,2,132.1,5406,35,1,45-54,肉食,300.0,否,是
15.21,2,新一线,余额,会员折扣,1,29.42,9077,40,1,18-24,肉食,400.0,否,否
12.56,4,新一线,银行卡,会员折扣,0,50.24,80,30,0,18-24,豆制品,1000.0,否,否
48.46,10,一线,支付宝,平台券,72,412.6,85,43,1,45-54,肉食,1000.0,是,是
19.87,9,二线,银行卡,会员折扣,0,178.83,7401,31,1,18-24,主食面汤,1000.0,是,是
37.79,10,新一线,支付宝,秒杀,5,372.9,2617,37,0,25-34,主食面汤,500.0,否,是
47.8,1,一线,支付宝,无,0,47.8,1611,40,1,45-54,肉食,600.0,否,是
35.71,1,一线,银行卡,平台券,3,32.71,4848,48,1,25-34,肉食,300.0,否,是
48.25,4,三线,支付宝,平台券,6,187.0,2617,37,1,18-24,主食面汤,500.0,否,是
22.64,2,三线,余额,平台券,1,44.28,2679,45,1,18-24,豆制品,400.0,否,否
22.37,1,新一线,支付宝,会员折扣,2,20.37,2482,31,0,25-34,肉食,500.0,否,是
46.64,2,新一线,支付宝,无,0,93.28,8283,47,0,18-24,肉食,200.0,否,否
36.07,10,新一线,银行卡,满减,3,357.7,8383,38,1,45-54,肉食,400.0,否,是
22.77,4,新一线,余额,秒杀,11,80.08,9508,49,0,18-24,肉食,300.0,否,否
48.24,7,一线,云闪付,无,0,337.68,24,47,1,25-34,肉食,1000.0,否,是
27.76,8,新一线,支付宝,会员折扣,1,221.08,3330,32,0,55+,肉食,400.0,否,否
37.2,7,新一线,银行卡,会员折扣,27,233.4,65,43,1,25-34,肉食,1000.0,否,否
45.12,10,新一线,支付宝,会员折扣,33,418.2,70,16,0,25-34,肉食,300.0,是,否
33.43,1,一线,支付宝,无,0,33.43,9096,39,1,25-34,肉食,300.0,否,是
42.17,7,一线,支付宝,会员折扣,21,274.19,10,14,0,18-24,肉食,500.0,否,是
36.37,7,新一线,微信,无,0,254.59,7984,17,0,25-34,豆制品,800.0,是,否
13.83,10,一线,微信,满减,0,138.3,6741,19,0,18-24,肉食,800.0,是,是
46.58,3,三线,支付宝,会员折扣,41,98.74,10,14,0,18-24,肉食,500.0,否,是
16.82,1,新一线,支付宝,无,0,16.82,6895,47,0,25-34,肉食,400.0,否,是
46.0,5,三线,支付宝,秒杀,7,223.0,8931,38,0,25-34,肉食,300.0,是,否
45.4,2,新一线,支付宝,店铺券,2,88.8,8630,33,0,45-54,肉食,600.0,否,否
30.52,9,二线,余额,店铺券,5,269.68,2679,45,1,55+,豆制品,400.0,否,否
36.83,2,新一线,微信,会员折扣,4,69.66,9216,44,1,35-44,主食面汤,400.0,是,否
10.38,8,新一线,云闪付,满减,0,83.04,7006,36,0,18-24,肉食,300.0,否,是
30.82,8,一线,支付宝,满减,4,242.56,9935,33,1,35-44,肉食,200.0,否,是
38.57,6,新一线,支付宝,满减,21,210.42,70,16,0,18-24,肉食,300.0,是,否
26.73,0,新一线,支付宝,会员折扣,0,0.0,3330,32,0,25-34,肉食,400.0,否,否
19.32,2,新一线,云闪付,秒杀,3,35.64,5673,41,1,45-54,主食面汤,800.0,是,否
17.2,5,一线,支付宝,店铺券,6,80.0,9258,44,1,18-24,肉食,800.0,是,是
44.49,8,二线,余额,秒杀,15,340.92,99,47,1,45-54,蔬菜,600.0,否,否
18.86,1,一线,云闪付,无,0,18.86,50,38,0,18-24,肉食,500.0,否,是
34.26,7,三线,支付宝,无,0,239.82,2137,34,1,18-24,蔬菜,1000.0,是,否
13.65,0,三线,银行卡,无,0,0.0,8833,40,1,25-34,蔬菜,1000.0,是,是
18.55,8,一线,支付宝,满减,8,140.4,1611,40,1,35-44,肉食,600.0,否,是
18.14,6,新一线,银行卡,秒杀,6,102.84,8236,46,1,18-24,蔬菜,300.0,是,否
45.22,5,新一线,银行卡,会员折扣,9,217.1,8383,38,1,25-34,肉食,400.0,否,是
27.35,3,新一线,支付宝,满减,2,80.05,9096,39,1,35-44,肉食,300.0,否,是
11.42,8,新一线,余额,会员折扣,2,89.36,9520,30,1,25-34,豆制品,400.0,否,否
20.09,10,一线,支付宝,会员折扣,8,192.9,9096,39,1,25-34,肉食,300.0,否,是
42.43,7,二线,余额,会员折扣,74,223.01,67,47,1,45-54,肉食,400.0,否,否
18.57,0,新一线,银行卡,会员折扣,0,0.0,8236,46,1,35-44,蔬菜,300.0,是,否
17.05,0,新一线,云闪付,无,0,0.0,1484,17,0,18-24,肉食,400.0,否,否
34.25,3,新一线,余额,会员折扣,1,101.75,9723,35,0,45-54,豆制品,1000.0,否,是
18.92,4,三线,余额,无,0,75.68,7333,45,1,18-24,肉食,200.0,否,否
27.12,4,一线,银行卡,店铺券,3,105.48,8383,38,0,45-54,肉食,400.0,否,是
36.33,4,新一线,余额,会员折扣,5,140.32,1964,17,0,18-24,豆制品,1000.0,否,否
34.23,2,新一线,微信,平台券,8,60.46,8590,42,1,18-24,肉食,600.0,否,是
38.94,0,新一线,银行卡,店铺券,0,0.0,6390,44,1,45-54,肉食,300.0,否,否
37.66,9,新一线,云闪付,会员折扣,0,338.94,7006,36,0,25-34,肉食,300.0,否,是
25.54,5,新一线,余额,满减,4,123.7,9723,35,0,35-44,豆制品,1000.0,否,是
18.59,3,三线,银行卡,会员折扣,0,55.77,8383,38,1,18-24,肉食,400.0,否,是
28.17,6,新一线,支付宝,无,0,169.02,5667,38,0,35-44,主食面汤,200.0,是,是
13.2,0,新一线,余额,会员折扣,0,0.0,9508,49,1,18-24,肉食,300.0,否,否
12.16,6,新一线,银行卡,满减,15,57.96,40,40,1,45-54,肉食,600.0,否,是
34.39,1,一线,支付宝,无,0,34.39,9096,39,1,18-24,肉食,300.0,否,是
17.86,6,新一线,银行卡,秒杀,14,93.16,65,43,1,55+,肉食,1000.0,否,否
16.94,3,新一线,支付宝,满减,1,49.82,9832,45,1,25-34,主食面汤,300.0,是,否
10.78,7,二线,银行卡,会员折扣,0,75.46,75,44,1,45-54,肉食,300.0,否,否
16.81,8,三线,云闪付,秒杀,9,125.48,2412,41,1,25-34,肉食,400.0,否,否
32.25,4,一线,微信,店铺券,14,115.0,2085,33,0,45-54,肉食,400.0,否,否
47.91,10,一线,银行卡,会员折扣,21,458.1,35,34,0,25-34,肉食,200.0,否,否
19.23,10,新一线,支付宝,会员折扣,15,177.3,10,14,0,55+,肉食,500.0,否,是
23.56,2,新一线,银行卡,满减,4,43.12,2304,31,1,18-24,豆制品,200.0,否,是
29.83,4,三线,云闪付,会员折扣,3,116.32,2541,41,1,35-44,肉食,800.0,否,否
36.73,5,二线,支付宝,满减,3,180.65,5321,31,1,25-34,肉食,1000.0,否,是
15.06,7,三线,云闪付,秒杀,13,92.42,74,40,1,25-34,肉食,300.0,否,是
29.23,10,新一线,银行卡,无,0,292.3,6809,42,1,35-44,肉食,200.0,否,是
40.71,7,新一线,支付宝,店铺券,4,280.97,9096,39,0,18-24,肉食,300.0,否,是
26.08,5,一线,支付宝,无,0,130.4,1071,33,1,45-54,蔬菜,400.0,否,是
23.85,8,新一线,支付宝,店铺券,0,190.8,4482,31,1,25-34,蔬菜,600.0,是,是
38.37,9,新一线,云闪付,满减,3,342.33,74,40,1,18-24,肉食,300.0,否,是
24.29,0,三线,银行卡,会员折扣,0,0.0,36,46,1,25-34,肉食,300.0,否,是
33.08,8,新一线,微信,会员折扣,3,261.64,4034,37,1,45-54,肉食,400.0,否,否
36.01,10,一线,微信,满减,15,345.1,2085,33,0,45-54,肉食,400.0,否,否
25.66,2,二线,支付宝,会员折扣,4,47.32,4482,31,1,25-34,蔬菜,600.0,是,是
11.68,1,新一线,银行卡,店铺券,11,0.68,14,31,1,35-44,蔬菜,300.0,否,否
46.81,9,新一线,余额,秒杀,27,394.29,3912,35,0,18-24,肉食,1000.0,否,是
29.27,5,三线,银行卡,秒杀,16,130.35,16,46,1,25-34,肉食,600.0,是,是
24.01,5,一线,支付宝,店铺券,2,118.05,4402,50,1,18-24,肉食,1000.0,否,否
46.68,1,新一线,银行卡,满减,1,45.68,80,34,1,18-24,蔬菜,600.0,否,是
13.8,6,一线,银行卡,满减,1,81.8,3791,37,1,18-24,肉食,400.0,是,是
18.57,5,新一线,支付宝,满减,0,92.85,8367,38,0,25-34,蔬菜,400.0,否,否
11.37,10,三线,支付宝,平台券,3,110.7,2991,42,1,45-54,豆制品,500.0,是,是
38.99,0,新一线,支付宝,无,0,0.0,1399,43,1,18-24,蔬菜,500.0,否,是
13.0,6,新一线,银行卡,无,0,78.0,52,50,1,25-34,肉食,300.0,否,否
24.6,10,新一线,银行卡,平台券,12,234.0,65,43,1,45-54,肉食,1000.0,否,否
41.08,5,新一线,支付宝,满减,14,191.4,6895,47,1,18-24,肉食,400.0,否,是
44.9,4,新一线,余额,会员折扣,27,152.6,9077,40,1,45-54,肉食,400.0,否,否
43.17,4,三线,支付宝,会员折扣,14,158.68,2991,42,1,45-54,豆制品,500.0,是,是
16.85,0,新一线,银行卡,秒杀,0,0.0,6390,44,1,18-24,肉食,300.0,否,否
36.7,3,新一线,银行卡,无,0,110.1,1277,48,1,25-34,肉食,300.0,是,是
25.6,9,三线,余额,会员折扣,1,229.4,5704,48,1,18-24,蔬菜,400.0,否,否
20.98,2,三线,微信,店铺券,8,33.96,2454,45,1,18-24,蔬菜,600.0,否,否
28.02,6,一线,银行卡,无,0,168.12,11,49,1,25-34,豆制品,400.0,是,是
33.86,10,新一线,支付宝,秒杀,3,335.6,3491,33,1,18-24,肉食,400.0,否,否
38.82,2,新一线,支付宝,会员折扣,6,71.64,2617,37,0,18-24,主食面汤,500.0,否,是
30.6,6,二线,银行卡,会员折扣,0,183.6,8383,38,0,18-24,肉食,400.0,否,是
22.05,8,三线,微信,会员折扣,3,173.4,7241,40,1,18-24,肉食,400.0,是,是
13.36,9,一线,云闪付,无,0,120.24,4804,36,0,18-24,肉食,400.0,否,是
14.15,4,二线,支付宝,满减,0,56.6,69,39,1,25-34,肉食,600.0,否,否
36.36,3,新一线,支付宝,无,0,109.08,28,43,1,18-24,肉食,800.0,否,否
44.86,1,一线,余额,会员折扣,24,20.86,9280,31,0,45-54,蔬菜,300.0,否,否
22.22,10,一线,云闪付,无,0,222.2,16,24,0,45-54,蔬菜,600.0,否,否
38.78,5,二线,支付宝,满减,9,184.9,4730,31,0,25-34,蔬菜,200.0,是,否
14.3,4,新一线,微信,会员折扣,2,55.2,2186,31,1,25-34,蔬菜,600.0,否,否
43.84,3,一线,银行卡,秒杀,15,116.52,9974,45,1,18-24,肉食,600.0,否,否
15.81,3,新一线,银行卡,无,0,47.43,9974,45,1,18-24,肉食,600.0,否,否
22.65,4,新一线,余额,满减,12,78.6,48,44,1,18-24,主食面汤,200.0,否,是
30.67,3,新一线,微信,会员折扣,4,88.01,3624,41,1,18-24,蔬菜,200.0,是,否
42.76,0,新一线,支付宝,店铺券,0,0.0,4827,39,1,25-34,豆制品,600.0,否,是
22.6,0,新一线,银行卡,会员折扣,0,0.0,9974,45,1,25-34,肉食,600.0,否,否
48.02,7,新一线,余额,会员折扣,29,307.14,8560,36,0,25-34,豆制品,400.0,否,是
18.05,2,新一线,支付宝,满减,3,33.1,5711,44,1,25-34,肉食,200.0,否,否
40.53,2,一线,余额,无,0,81.06,1301,46,0,25-34,肉食,600.0,是,否
23.23,7,三线,银行卡,秒杀,3,159.61,1097,12,0,45-54,蔬菜,600.0,否,否
40.2,0,新一线,支付宝,会员折扣,0,0.0,69,39,0,45-54,肉食,600.0,否,否
15.53,8,二线,微信,无,0,124.24,2186,31,1,45-54,蔬菜,600.0,否,否
49.2,3,新一线,微信,会员折扣,9,138.6,2186,31,1,45-54,蔬菜,600.0,否,否
19.04,10,新一线,余额,平台券,9,181.4,8033,41,0,45-54,主食面汤,300.0,是,是
34.49,8,二线,余额,会员折扣,36,239.92,71,38,0,18-24,肉食,300.0,否,是
44.88,5,新一线,余额,秒杀,7,217.4,8405,43,1,45-54,肉食,600.0,否,否
25.13,6,三线,云闪付,满减,10,140.78,6772,49,1,18-24,蔬菜,1000.0,是,是
42.45,5,一线,支付宝,店铺券,1,211.25,3374,44,1,25-34,肉食,300.0,否,是
18.91,1,新一线,云闪付,满减,7,11.91,9466,44,1,18-24,蔬菜,300.0,否,是
28.71,9,三线,支付宝,会员折扣,0,258.39,9282,40,1,35-44,肉食,200.0,否,否
48.47,5,新一线,云闪付,会员折扣,6,236.35,9810,20,1,35-44,肉食,500.0,是,否
38.39,1,新一线,银行卡,无,0,38.39,9974,45,0,18-24,肉食,600.0,否,否
48.02,6,二线,支付宝,满减,6,282.12,7381,32,1,18-24,豆制品,200.0,否,否
20.74,3,新一线,支付宝,满减,3,59.22,9861,33,0,18-24,肉食,200.0,否,否
41.06,0,一线,支付宝,店铺券,0,0.0,3538,45,0,45-54,肉食,600.0,是,否
29.25,7,新一线,银行卡,店铺券,16,188.75,4044,39,1,18-24,肉食,200.0,否,否
48.47,8,二线,银行卡,无,0,387.76,4044,39,1,25-34,肉食,200.0,否,否
31.74,7,一线,银行卡,满减,7,215.18,2597,49,1,18-24,肉食,1000.0,否,是
29.84,9,一线,支付宝,无,0,268.56,9861,33,0,45-54,肉食,200.0,否,否
16.76,5,三线,银行卡,满减,6,77.8,7629,44,1,18-24,肉食,500.0,否,否
34.2,1,新一线,余额,满减,12,22.2,3,37,1,18-24,蔬菜,1000.0,否,否
36.38,6,新一线,微信,会员折扣,1,217.28,4902,42,1,25-34,肉食,500.0,否,是
46.36,1,一线,余额,满减,46,0.36,3,37,1,45-54,蔬菜,1000.0,否,否
48.4,1,新一线,银行卡,店铺券,23,25.4,5293,33,1,25-34,主食面汤,200.0,否,是
21.43,9,新一线,支付宝,无,0,192.87,1697,44,1,18-24,肉食,200.0,否,是
19.27,1,二线,云闪付,会员折扣,6,13.27,6772,49,1,35-44,蔬菜,1000.0,是,是
41.92,7,一线,微信,满减,2,291.44,10,48,1,25-34,肉食,400.0,否,是
32.53,0,二线,银行卡,会员折扣,0,0.0,9974,45,1,45-54,肉食,600.0,否,否
38.84,7,新一线,支付宝,会员折扣,18,253.88,4827,39,0,35-44,豆制品,600.0,否,是
47.35,7,一线,支付宝,无,0,331.45,7381,32,1,18-24,豆制品,200.0,否,否
42.39,3,一线,余额,满减,7,120.17,4782,44,1,25-34,蔬菜,600.0,否,是
13.73,10,三线,云闪付,会员折扣,8,129.3,6072,49,1,18-24,蔬菜,500.0,否,是
37.14,7,三线,微信,店铺券,4,255.98,2186,31,1,25-34,蔬菜,600.0,否,否
32.82,7,三线,支付宝,会员折扣,2,227.74,7525,40,1,35-44,肉食,400.0,是,否
33.97,1,三线,余额,会员折扣,18,15.97,8494,49,0,25-34,肉食,500.0,否,是
47.31,0,新一线,支付宝,无,0,0.0,86,44,1,18-24,豆制品,1000.0,否,是
47.68,0,一线,银行卡,满减,0,0.0,9974,45,1,45-54,肉食,600.0,否,否
15.1,9,新一线,云闪付,无,0,135.9,7523,41,1,45-54,蔬菜,1000.0,否,是
33.57,9,三线,云闪付,平台券,13,289.13,5584,43,1,25-34,肉食,800.0,否,否
26.1,0,新一线,支付宝,平台券,0,0.0,6158,35,0,25-34,肉食,400.0,否,是
25.36,9,三线,支付宝,无,0,228.24,8978,44,1,18-24,肉食,300.0,否,是
